district_code,county_code,sub_county_code,parish_code,parish_name
19,250,6,28,"PUGODA EAST"
19,250,6,48,"PUGODA WEST"
19,250,7,9,GULE
19,250,7,10,KARAKELET
19,250,7,11,LUNGANYURA
19,250,7,32,LOLWA
19,250,7,49,LOLIA
19,250,8,12,ONYALA
19,250,8,13,PALABOLO
19,250,8,25,PAGWOK
19,250,8,45,KALABONG
19,250,9,14,PARA
19,250,9,26,PALWO
19,250,9,46,AKOBI
19,250,9,56,PALAMENY
19,250,10,15,MELONG
19,250,10,16,PELLA
19,250,10,27,PANYUM
19,250,10,47,OGILI
19,250,11,29,AKURUMO
19,250,11,30,KATWOTWO
19,250,11,33,OKUTI
19,286,1,10,"TOWN WARD"
19,286,1,38,"WEST LAND WARD A"
19,286,1,54,"WEST LAND WARD B"
19,286,2,7,"ALANGO WARD"
19,286,2,8,"GUU WARD A"
19,286,2,36,"PANDWONG WARD"
19,286,2,53,"GUU WARD B"
19,286,3,1,"GREEN LAND WARD"
19,286,3,9,"PAGER WARD A"
19,286,3,37,"PONGDWONGO WARD"
19,286,3,52,"PAGER WARD B"
20,94,1,1,KACHERI
20,94,1,13,LOKWASINYON
20,94,1,14,NAPEIKAR
20,94,1,15,"JIE LOLELIA"
20,94,2,28,LOLOGOKA
20,94,2,29,NANGELEKEK
20,94,2,31,NAGIRIGIRIOI
20,94,3,34,KANGOROK
20,94,3,37,NAADOI
20,94,3,38,KAPUYON
20,94,4,16,LONGEREP
20,94,4,18,"WATAKAU CENTRAL"
20,94,4,39,"NAKAPELIMORU TOWN BOARD"
20,94,4,40,THIWAKOL
20,94,4,41,KAILENY
20,94,5,27,"RIKITAE EAST"
20,94,5,35,LODERA
20,94,5,42,"RIKITAE WEST"
20,94,6,22,KOTYANG
20,94,6,23,LOKOREIN
20,94,6,43,KODOKEI
20,94,6,45,MORUITIT
20,94,6,67,"RENGEN TOWN BOARD"
20,94,7,3,"KOKUWUAM WARD"
20,94,7,4,"LOKIDING WARD"
20,94,7,5,"KALOGWEL WARD"
20,94,7,6,"LOKOONA WARD"
20,94,8,7,"LOKITALAEBU WARD"
20,94,8,8,"LOKITALAEBU EAST WARD"
20,94,8,10,"LOKITALAEBU SOUTH WARD"
20,94,9,33,POTONGOR
20,94,9,44,KADOCHA
20,94,9,46,KALONGOLEMUGE
20,94,9,47,"405 BRIGADE"
20,94,10,2,LOSAKUCHA
20,94,10,48,KOKORIA
20,94,10,49,KOPOR
20,94,10,50,LOBANYA
20,94,10,51,LOTANYAT
20,94,11,17,LOOKOROK
20,94,11,52,KOPUSANG
20,94,11,53,YEELE
20,94,12,20,MODOKONYANG
20,94,12,54,LODOKET
20,94,12,55,LOMONIA
20,94,12,56,NAPUTIR
20,94,14,24,LOPUYO
20,94,14,32,NAPONGA
20,94,14,60,LOGOMAN
20,94,14,61,NAKWAALET
20,94,15,25,LOONGOR
20,94,15,26,NAKWAKWA
20,94,15,62,KANALOBAE
20,94,15,63,NAKORETO
20,94,15,64,RUTOM
20,94,16,21,"NAPUPUM TOWN BOARD"
20,94,16,65,ITAKWARA
20,94,16,66,LOLITO
20,296,1,6,"KOTIDO RURAL WARD"
20,296,1,11,"KOTIDO CENTRAL WARD"
20,296,1,12,"KOTIDO EAST WARD"
20,296,1,13,"NARIKAPET WARD"
20,296,1,14,"KOTIDO NORTH WARD"
20,296,1,15,"KOTIDO WEST WARD"
20,296,2,1,"LOCHOTO WARD"
20,296,2,2,"KAPISINYANG WARD"
20,296,2,3,"LOGWANGAITA WARD"
20,296,2,4,"MIRERIAE WARD"
20,296,2,7,"NAYESE WARD"
20,296,2,8,"KOTYANG CENTRAL WARD"
20,296,3,9,"KAPADAKOOK CENTRAL WARD"
20,296,3,16,"NAKAAL WARD"
20,296,3,17,"KADOKINI WARD"
20,296,4,5,"LOKORE WARD"
20,296,4,18,"NANGAYOM WARD"
20,296,4,19,"ROM ROM WARD"
20,296,4,20,"UM-UM WARD"
21,97,1,1,AKIBUI
21,97,1,3,ATUTUR
21,97,1,4,KAPOKIN
21,97,1,47,ARIET
21,97,1,80,AKALABAI
21,97,1,82,APAPAI
21,97,2,2,KACHEREDE
21,97,2,5,KANGOLE
21,97,2,6,KOCHOPO
21,97,2,7,TOTOLIM
21,97,2,40,KANAPA
21,97,2,41,KODUKULU
21,97,2,76,OBOTIA
21,97,2,77,KONGURA
21,97,3,13,AGULE
21,97,3,15,KUMI
21,97,3,18,OLUPE
21,97,3,19,OMATENGA
21,97,3,54,OOGORIA
21,97,3,58,ASINGE
21,97,3,59,AGOLITOM
21,97,4,8,ATEKWA
21,97,4,9,KOMOLO
21,97,4,10,OKANYAPURIO
21,97,4,11,OMINAI
21,97,4,33,KAMENYA
21,97,4,36,OGOOMA
21,97,4,69,ALIGOI
21,97,4,72,ODIPAI
21,97,5,12,ACERA
21,97,5,14,ADERUN
21,97,5,16,AGUYA
21,97,5,38,AKIDE
21,97,5,44,"TISAI ISLAND"
21,97,5,83,ASINGE
21,97,6,17,MORUIKARA
21,97,6,20,OLILIM
21,97,6,21,OMATAKIRIA
21,97,6,32,AGUURUT
21,97,6,34,MORUITA
21,97,6,35,NYERO
21,97,6,68,ARIET
21,97,6,70,KALAPATA
21,97,6,71,KODIKE
21,97,7,22,AKOLITOROM
21,97,7,23,KABWANGASI
21,97,7,24,KAREU
21,97,7,37,AAKUM
21,97,7,39,KACHABOI
21,97,7,42,ONGINO
21,97,7,43,OSEERA
21,97,7,73,KAPOLIN
21,97,7,74,KACHELAKWENY
21,97,7,75,MORUPEDED
21,97,7,78,KAPASAK
21,97,7,79,CEELE
21,258,1,3,ALUKAT
21,258,1,4,AOJAMOROK
21,258,1,5,GORIA
21,258,1,13,KABUKOL
21,258,1,14,KOMOLO
21,258,1,15,NYAGUO
21,258,1,16,ODOTOI
21,258,1,24,AGARIA
21,258,1,25,KADAMI
21,258,1,60,KACHABOI
21,258,1,61,KADERIN
21,258,1,64,AKADOT
21,258,2,6,ARIET
21,258,2,7,KAJAMAKA
21,258,2,9,KANYUM
21,258,2,11,KOGIL
21,258,2,12,OLIMAI
21,258,2,18,KABWELE
21,258,2,19,ODOTUNO
21,258,2,20,ASALO
21,258,2,48,AKISIM
21,258,2,49,AJUKET
21,258,2,52,KACHA
21,258,2,53,OMURANG
21,258,2,81,OKEITO
21,258,3,21,AACHA
21,258,3,22,AARAMOR
21,258,3,23,ADODOI
21,258,3,26,KODOKOTO
21,258,3,30,ONYAKELO
21,258,3,32,KALEMEN
21,258,3,33,KAMUNO
21,258,3,34,KANYAMUTAMU
21,258,3,35,KITUBA
21,258,3,36,MADANG
21,258,3,37,ODEREKAI
21,258,3,38,ODOKOTO
21,258,3,39,OKARUKA
21,258,3,40,OKONAI
21,258,3,41,OKUKUNYAI
21,258,3,42,OLUWA
21,258,3,43,OURIESIK
21,258,3,62,KAKURES
21,258,4,8,KAMACA
21,258,4,10,KATILEKORI
21,258,4,44,ALEMEN
21,258,4,45,KAMUNYUMBI
21,258,4,46,OKEMER
21,258,4,47,OTIISA
21,258,4,50,OLUMOT
21,258,4,51,OJIE
21,258,5,27,MUKONGORO
21,258,5,28,OGOSOI
21,258,5,29,OLEICO
21,258,5,31,OSOPOTOIT
21,258,5,54,ACHUNAT
21,258,5,55,KABURA
21,258,5,56,KAPUWAI
21,258,5,57,OIDON
21,258,5,58,OJINGA
21,258,5,59,OKUDU
21,258,5,61,OKUDUMO
21,258,5,63,OLADOT
21,258,5,65,KAJAMAKA
21,258,5,66,OMEREIN
21,288,1,14,"KABATA WARD"
21,288,1,16,"OKOUBA WARD"
21,288,1,20,"BAZAAR WARD"
21,288,1,55,"AMEJEI WARD"
21,288,1,56,OMOLOKONYO
21,288,2,2,"ABUBUR WARD"
21,288,2,5,"KELIM WARD"
21,288,2,17,"OLUNGIA WARD"
21,288,2,21,"BOMA WARD"
21,288,2,22,"KANYUM WARD"
21,288,2,23,"TANK WARD"
21,288,2,45,"APUTON WARD"
21,288,2,46,"ATERAI WARD"
21,288,2,57,"OTIPE WARD"
22,100,1,1,APUA
22,100,1,4,OTARA
22,100,1,17,BAR-PII
22,100,1,34,ODOCA
22,100,1,35,ODORO
22,100,2,6,AMUCA
22,100,2,7,BAR-APWO
22,100,2,8,OMITO
22,100,2,19,ANAI
22,100,3,10,AKANGI
22,100,3,11,AKANO
22,100,3,13,APOKA
22,100,3,14,OGUR
22,100,3,18,ADWOA
22,100,3,20,AKOR
22,100,3,21,OKWALOAMARA
22,100,3,22,ALER
22,100,3,23,ALWALA
22,100,3,24,BUNGMICIRI
22,100,4,9,ABALA
22,100,4,12,ANGOLOCOM
22,100,4,15,ORIT
22,100,4,25,BARROGANDA
22,100,4,26,"TE ADWONG"
22,100,4,27,TE-OBURU
22,100,4,28,ACELELA
22,100,5,29,"ACELELA WARD"
22,100,5,30,"AGWENG WARD"
22,100,5,31,"AMIABIL WARD"
22,100,5,32,"WIAKOT WARD"
22,100,5,33,"WIDAM WARD"
22,100,6,2,APUCE
22,100,6,3,ARWOT-OMITO
22,100,6,5,WALELA
22,100,6,16,ACUTKUMU
22,100,6,36,OKIO
22,101,1,1,ADEKOKWOK
22,101,1,2,AKIA
22,101,1,5,BOKE
22,101,1,6,"BOROBORO EAST"
22,101,1,26,ANGWETANGWET
22,101,1,30,"BOROBORO WEST"
22,101,1,31,BURLOBO
22,101,3,16,ABUNGA
22,101,3,18,AYIRA
22,101,3,19,OBER
22,101,3,35,AYAMO
22,101,3,36,OBOT
22,101,3,37,OREM
22,101,4,8,ABONGORWOT
22,101,4,10,ADYAKA
22,101,4,12,OCAMONYANG
22,101,4,13,OKILE
22,101,4,27,ALYET
22,101,4,28,APANYLONGO
22,101,5,3,ANYANGAPUC
22,101,5,4,ANYOMOREM
22,101,5,34,TELELA
22,101,5,38,AKWIAWORO
22,101,5,39,ATEGO
22,101,5,40,CURA
22,101,6,11,"BANYA WARD"
22,101,6,14,"ONYAKEDE WARD"
22,101,6,22,"AYACH WARD"
22,101,6,23,"ALWORO WARD"
22,101,7,17,ALEBERE
22,101,7,20,OLILO
22,101,7,21,ONYWAKO
22,101,7,41,AJIA
22,101,7,42,TETYANG
22,101,8,7,ONGICA
22,101,8,32,IWAL
22,101,8,33,ONGURA
22,101,8,43,ABONGODEN
22,101,8,44,ACWAO
22,101,8,45,ARUMGAI
22,101,9,9,ABWOCOLIL
22,101,9,15,RAO
22,101,9,24,ABUTOADI
22,101,9,25,ADOLA
22,101,9,29,AMOKOGEE
22,105,1,2,"JUNIOR QUARTERS"
22,105,1,3,"LANGO CENTRAL"
22,105,1,4,"TESO   A"
22,105,1,5,"TESO   C"
22,105,1,18,"OMITTO WARD"
22,105,1,20,KIROMBE
22,105,1,21,"STARCH FACTORY"
22,105,1,23,"AKWOYO WARD"
22,105,2,6,BAZAAR
22,105,2,7,"SEN. QUARTERS"
22,105,2,8,TE-OBIA
22,105,2,12,"IREDA EAST"
22,105,2,22,"IREDA WEST"
22,105,3,1,"BLUE CORNER"
22,105,3,9,"ALITO CAMP"
22,105,3,10,BAR-OGOLE
22,105,3,11,IPITO-AWENO
22,105,3,13,OBER
22,105,3,19,KAKOGE
22,105,3,24,"JINJA CAMP"
22,105,3,25,OBUTOWELLO
22,105,3,26,ODOKOMIT
22,105,4,14,BARONGER
22,105,4,15,"RAILWAY QUARTERS"
22,105,4,16,TE-MOGO
22,105,4,17,AYAGO
23,107,1,1,BAMUGOLODDE
23,107,1,2,BUKAMBAGGA
23,107,1,3,KAKABALA
23,107,1,4,KAKINZI
23,107,1,5,KALWANGA
23,107,1,6,KYAWANGABI
23,107,1,7,NGOGOLO
23,107,2,23,BUYUKI
23,107,2,24,KYALUGONDO
23,107,2,25,MIGADDE
23,107,3,8,BWAZIBA
23,107,3,9,BWEYEYO
23,107,3,10,KABAKEDDI
23,107,3,11,KAGUGO
23,107,3,12,KASAALA
23,107,3,13,KATUGO
23,107,3,14,KIGOMBE
23,107,3,15,KIKUBE
23,107,3,16,NAKIKOOTA
23,107,4,17,"KAVULE WARD"
23,107,4,18,"KIWOGOZI WARD"
23,107,4,19,"LUWERO CENTRAL WARD"
23,107,4,20,"LUWERO SOUTH EAST WARD"
23,107,4,21,"LUWERO WEST WARD"
23,107,4,22,"KASANA P.W.D WARD"
23,108,1,2,"BOMBO CENTRAL WARD"
23,108,1,3,"LOMULE WARD"
23,108,1,4,"NKOKONJERU WARD"
23,108,1,5,"NAMALIGA WARD"
23,108,1,6,"MPAKAWERO WARD"
23,108,1,31,"GANGAMA WARD"
23,108,2,25,BUKEEKA
23,108,2,26,MUSAALE
23,108,2,27,KIKOMA
23,108,2,28,TWEYANZE
23,108,3,7,KAGOGO
23,108,3,8,KALASA
23,108,3,9,KANGAVE
23,108,3,10,KANYANDA
23,108,3,11,KASOZI
23,108,3,12,MAKULUBITA
23,108,3,13,MAWALE
23,108,3,14,NSANVU
23,108,3,15,WALULEETA
23,108,4,16,NAKATONYA
23,108,4,17,SSAMBWE
23,108,4,18,KALULE
23,108,4,19,BAJJO
23,108,4,20,KIYANDA
23,108,4,21,BUVUMA
23,108,5,1,"BUKOLWA WARD"
23,108,5,22,"WOBULENZI CENTRAL WARD"
23,108,5,23,"WOBULENZI EAST WARD"
23,108,5,24,"WOBULENZI WEST WARD"
23,108,5,29,"KATIKAMU WARD"
23,108,5,30,"BUKALASA WARD"
23,110,1,1,KIBANYI
23,110,1,2,KIBIRIZI
23,110,1,3,KITEME
23,110,1,4,"KYAMPISI (BAMUNANIKA)"
23,110,1,5,MPOLOGOMA
23,110,1,6,SEKAMULI
23,110,2,7,BUSIIKA
23,110,2,8,BUSOKE
23,110,2,9,DDEGEYA
23,110,2,10,KALANAMU
23,110,2,11,KAMIRA
23,110,2,12,KAYINDU
23,110,2,13,LUNYOLYA
23,110,2,14,VVUMBA
23,110,3,15,KABUNYATA
23,110,3,16,KASWA
23,110,3,17,KATAGGWE
23,110,3,18,KITENDERI
23,110,3,19,MABUYE
23,110,3,20,MAZZI
23,110,3,35,NAMBEERE
23,110,4,21,KIBENGO
23,110,4,22,KIREKU
23,110,4,23,KIZIBA
23,110,4,24,WABUSANA
23,110,4,25,WANKAANYA
23,110,4,26,KYAMPOGOLA
23,110,5,27,BUBUUBI
23,110,5,28,BUKIMU
23,110,5,29,KABULANAKA
23,110,5,30,KAKAKALA
23,110,5,31,KYETUME
23,110,5,32,NAMBI
23,110,5,33,NAKIGOZA
23,110,5,34,NGALONKALU
24,114,1,1,BUKIBONGA
24,114,1,2,SSUNGA
24,114,1,17,MAKONZI
24,114,2,3,GGULAMA
24,114,2,4,KAMWOZI
24,114,2,5,KANYWA
24,114,2,6,KASAKA
24,114,2,7,KITENGEESA
24,114,2,8,MAZINGA
24,114,2,15,BUWUNGA
24,114,2,16,BULANDO
24,114,3,9,BUGABIRA
24,114,3,10,BULAYI
24,114,3,11,KALAGALA
24,114,3,12,KATWADDE
24,114,3,13,MATANGA
24,114,3,14,SAMALIYA
24,116,1,1,BISANJE
24,116,1,2,KIZIBA
24,116,1,3,KAKUNYU
24,116,1,4,KITANGA
24,116,1,13,KIRIMYA
24,116,1,14,KYAMUYIMBWA
24,116,1,15,BUTALE
24,116,2,6,BUYAGA
24,116,2,7,BUYINJA
24,116,2,8,KAMUZINDA
24,116,2,10,KYANTALE
24,116,2,12,ZZIMWE
24,116,3,5,BUGERE
24,116,3,9,KITUNGA
24,116,3,11,KYESIIGA
24,116,3,16,BBULIRO
24,121,1,1,BUTEGO
24,121,1,2,KATWE
24,121,2,3,KIMAANYA
24,121,2,4,KYABAKUZA
24,121,3,5,NYENDO
24,121,3,6,SENYANGE
25,122,1,1,BWINAMIRA
25,122,1,3,KASONGOIRE
25,122,1,5,NYABYEYA
25,122,1,22,KARONGO
25,122,2,8,KAHEMBE
25,122,2,9,KITAMBA
25,122,2,10,NTOMA
25,122,3,4,"KINYARA SUGAR L.T.D.  WARD"
25,122,3,12,"KABANGO WARD"
25,122,3,13,"KAPEEKA WARD"
25,122,4,14,"KAHEMBE WARD"
25,122,4,15,"KISALIZI WARD"
25,122,4,16,"MARONGO WARD"
25,122,5,7,BIKONZI
25,122,5,11,RUKONDWA
25,122,5,17,KITONOZI
25,122,5,18,KIKUBE
25,122,6,2,KASENENE
25,122,6,6,NYANTONZI
25,122,6,19,KIMANYA
25,122,6,20,RWEMPISI
25,122,6,21,KAJURA
25,124,1,5,"KYATIRI WEST WARD"
25,124,1,8,"KYATIRI EAST WARD"
25,124,2,7,KIMENGO
25,124,2,10,KIBANGYA
25,124,3,13,LABONGO
25,124,3,17,KIHAGUZI
25,124,3,21,KASENYI
25,124,3,22,KIHONDA
25,124,4,1,BIGANDO
25,124,4,3,ISIMBA
25,124,4,4,KIGUULYA
25,124,5,16,KIRULI
25,124,5,19,KATUUGO
25,124,5,20,KIBIBIRA
25,124,6,11,"KYAKAMESE WEST"
25,124,6,23,"KYAKAMESE CENTRAL"
25,124,6,24,KYANGAMYOYO
25,124,6,25,"KYAKAMESE EAST"
25,124,7,2,MIDUMA
25,124,7,6,KIJUNJUBWA
25,124,7,9,KYARUTANGA
25,124,8,14,"BUKOOBA WARD"
25,124,8,15,"KIJUNJUBWA WARD"
25,124,8,18,"NYAMUKONGO WARD"
25,230,1,5,"KIHUUBA WARD"
25,230,1,9,"KISIITA WARD"
25,230,1,18,"KIBWONA WARD"
25,230,2,8,"KIRYANGA WARD"
25,230,2,10,"KIKWANANA WARD"
25,230,3,2,"CIVIC CENTRE WARD"
25,230,3,14,"SOUTHERN WARD"
25,230,3,15,"WESTERN WARD"
25,230,4,1,"BIGANDO WARD"
25,230,4,3,"KIGULYA WARD"
25,230,4,4,"ISIMBA WARD"
26,131,1,13,KAMA
26,131,1,23,BUKOBE
26,131,1,24,BUMAGIRA
26,131,1,25,BUMUSIRI
26,131,1,30,BUNAMAJJE
26,131,1,36,BUZALANGIZO
26,131,2,3,BULWETA
26,131,2,14,BUMULUYA
26,131,2,26,BUMUYANGA
26,131,2,42,NANYUNZA
26,131,3,8,NAMUNSI
26,131,3,18,KIREKA
26,131,3,55,NAMBULU/KASANJA
26,131,4,5,AISA
26,131,4,6,NABWEYA
26,131,4,9,NKOMA
26,131,4,19,NAMAGUMBA
26,131,5,10,BUBENTSYE
26,131,5,15,BUSHIUYO
26,131,5,32,BUNATSOMA
26,131,5,37,KHAUKHA
26,131,5,41,NABANYOLE
26,131,6,1,BUBYANGU
26,131,6,16,KIRAYI
26,131,6,17,BUMADANDA
26,131,6,21,BUKIKOSO
26,131,6,27,BUNABIGUBO
26,131,6,28,BUNABULOLI
26,131,6,31,BUNAMOLI
26,131,6,33,BUNAWOZI
26,131,6,39,LUSAMENTA
26,131,6,40,MADEGE
26,131,7,11,BUDWALE
26,131,7,22,BUKINGALA
26,131,7,29,BUNAMAHE
26,131,7,34,BUWANAGADI
26,131,8,4,LWASSO
26,131,8,20,BUKIKALI
26,131,8,35,BUWANGOLO
26,131,8,38,KIHUNO
26,131,9,43,"AFYA WARD"
26,131,9,44,"FIKA SALAMA WARD"
26,131,9,45,"NAJJA WARD"
26,131,9,46,"NAKALOKE WARD"
26,131,9,47,"ROCK WARD"
26,131,9,48,"MUKUNJA WARD"
26,131,9,49,"KIREKA WARD"
26,131,10,7,NAMABASA
26,131,10,51,BWANA
26,131,10,52,DOKO
26,131,10,53,KOLONYI
26,131,10,54,SALEM
26,131,11,2,"JEWA WARD"
26,131,11,12,"KITAGALU WARD"
26,131,11,50,"NAKYANIKILE WARD"
26,131,11,56,"NALUMOYA WARD"
26,131,11,57,"NDOKO WARD"
26,132,1,1,BUMUTSOPA
26,132,1,2,BUNASHIMOLO
26,132,1,3,BURUKURU
26,132,1,13,BUGWANYI
26,132,1,29,BUMAENA
26,132,1,34,BUSHANGI
26,132,1,36,ISANGO
26,132,2,6,BUBIRABI
26,132,2,7,BUMAGENI
26,132,2,51,BUSHIKORI
26,132,2,52,KHAMOTO
26,132,2,53,LWAMBOGO
26,132,3,4,BUSANO
26,132,3,5,BUYAKA
26,132,3,47,BUFOOTO
26,132,3,48,BWIKHONJE
26,132,4,12,BUFUKHULA
26,132,4,22,BULUSAMBU
26,132,4,35,BUWALASI
26,132,4,38,LUMBUKU
26,132,5,15,BUMASIKYE
26,132,5,16,BUNAMBUTYE
26,132,5,17,BUNANIMI
26,132,5,30,BUSOBA
26,132,6,10,BUMBOI
26,132,6,11,MOONI
26,132,6,20,BUMUTOTO
26,132,6,26,NAMALOGO
26,132,6,42,MUYANDA
26,132,7,18,TSABANYANYA
26,132,7,23,DOKO
26,132,7,24,MARALE
26,132,7,25,NABITIRI
26,132,8,37,LUBAALE
26,132,8,39,LWABOBA
26,132,8,40,MUANDA
26,132,8,45,TOMA
26,132,9,21,NAMAWANGA
26,132,9,43,NABWEYE
26,132,9,44,NAMBWA
26,132,9,46,WANINDA
26,132,10,28,BUBETSYE
26,132,10,31,NABUMALI
26,132,10,32,NYONDO
26,132,10,33,BUFUKHULA
26,132,11,8,BUMBOBI
26,132,11,19,BUKHUMWA
26,132,11,49,BUFUYA
26,132,11,50,BUSAMBE
26,132,12,54,"BUKUWA WARD"
26,132,12,55,"MASIKYE WARD"
26,132,12,56,"MUNGOMA WARD"
26,132,12,57,"NABUMALI CENTRAL WARD"
26,132,12,58,"SOUTHERN WARD"
26,132,12,59,"WAMWA WARD"
26,132,13,60,"ALPHA WARD"
26,132,13,61,"BUFUKHULA CENTRAL WARD"
26,132,13,62,"CENTRAL WARD"
26,132,13,63,"HOSPITAL WARD"
26,132,13,64,"KOLAN WARD"
26,132,13,65,"MABANGA WARD"
26,132,13,66,"NAMIREMBE WARD"
